parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10
1.3396727,-1.6000036,-2.3426077,-2.7999308,-1.9757713,0.16317531,1.413361,-0.12377547,-0.13302162,-0.07949831
0.67917687,-0.9356657,-1.6859592,-2.0873368,-1.3503461,-0.20832737,0.54281557,0.095481806,-0.16505353,0.15080722
0.56466484,-1.1582185,-1.9532536,-2.425823,-1.826312,-0.43136337,0.1816431,-0.20537364,0.14890476,1.0735064
0.8507503,-1.1770612,-1.617668,-2.0051548,-0.9861388,-0.07930869,0.026958138,-0.36796936,-0.45006755,0.2768489
0.34224558,-1.2847975,-2.199534,-2.760372,-1.7078568,-0.32352498,0.7183717,0.3185018,0.03791937,0.91761476
1.069215,-0.9455415,-1.8017526,-2.195068,-1.131715,-0.06852053,0.53375775,0.027951533,-0.34213996,0.20479475
0.9276192,-1.3798137,-2.952396,-2.8426526,-1.6316928,-0.72555196,0.13426869,0.25901785,0.14355387,0.19323312
0.96088266,-1.7188945,-2.573608,-2.7485373,-1.7463968,-0.87177575,0.22732367,0.09786741,-0.4749852,0.5840956
1.3936188,-0.968397,-2.3489017,-2.997672,-1.7879862,-0.3567051,-0.007949896,-0.806069,-0.43020064,0.22362648
1.4078685,-1.1401585,-3.1398325,-3.5939302,-2.263228,-0.60697645,0.46386495,0.57692087,0.1813425,0.5956652
0.26100323,-0.90944403,-2.09026,-2.6463845,-1.3149945,-0.6064586,1.002556,0.3692326,-0.5596219,0.27927914
1.6733412,-1.8575044,-2.8746028,-3.270433,-1.7723632,-0.3519071,0.18679036,-0.4602238,-0.34307545,0.38503504
1.1494334,-1.0550165,-3.001017,-3.5061483,-2.3274944,-0.6385234,0.21640028,-0.28404558,-0.1506734,0.7319035
1.2474284,-1.2335659,-2.4300969,-2.2719755,-1.1454154,-0.45002759,1.1071546,0.7948945,0.103417374,0.48329878
0.6951691,-1.2389519,-2.3344574,-2.460112,-1.3173568,-0.106115974,1.0908529,0.36384752,-0.12006959,0.05187862
1.0087252,-0.99562734,-1.7571594,-2.371245,-1.476728,-0.36588785,0.538006,0.16214262,-0.20003422,0.2352565
1.7060621,-0.9548399,-2.2288775,-2.533209,-1.5935688,0.29867357,0.15041491,-0.43970302,-0.19334492,0.3071622
0.9390855,-1.5379981,-2.547852,-2.7765405,-1.9731357,-0.723826,0.17302066,0.30218494,0.17086044,0.045283925
1.0725604,-0.94561726,-1.4207315,-1.5138963,-1.2076313,-0.498069,0.7324243,-0.52838475,-0.1904294,0.50265485
0.77854663,-0.6985974,-1.8009462,-2.3053665,-1.4287415,-0.6913972,0.16053893,-0.62013423,-0.3433976,0.5150123
0.5932359,-0.5726805,-1.2118926,-1.9907725,-1.7548261,-0.4986974,0.5729332,0.50124055,0.0136721935,0.4617692
1.0426812,-0.72633624,-1.750618,-1.6316316,-1.196004,-0.5319493,0.21802188,0.03458696,-0.15803577,0.6169822
0.90072894,-0.16316867,-1.4767336,-1.515196,-1.4361781,-0.20648853,0.45148063,0.025736932,-0.48983452,0.50346506
1.4306663,-1.8737941,-3.2157068,-3.120695,-2.248977,-0.3108761,0.8758448,0.11380653,-0.29279408,0.479993
0.7643213,-0.6770474,-1.3701062,-1.7264805,-1.5377325,-0.1125536,0.31636265,-0.002864564,-0.25629684,0.2326106
0.94186026,-1.3653328,-2.294901,-2.5075994,-1.5899023,-0.5053817,0.32410184,-0.22980745,-0.4201439,0.27798778
1.1889937,-1.5618641,-1.9867684,-2.0289955,-1.355465,-0.16855915,0.045536637,-0.41419765,0.5226192,0.487295
1.0691471,-0.8076167,-1.6741204,-1.8698772,-1.3670939,-0.26897252,0.4959041,0.36604467,0.13978344,0.34966257
0.9282916,-1.2675525,-2.878032,-2.982004,-1.7614757,-0.6694616,-0.32083082,0.14884777,-0.068587646,0.19846071
1.1170077,-1.5700467,-2.3786106,-2.1940305,-1.668065,-0.5486408,0.06861799,-0.2489033,0.13573666,0.17285995
1.1014032,-0.36660445,-2.1630461,-2.545758,-1.7433829,-0.2691079,0.49647674,-0.04004522,-0.41097558,0.64873666
0.38914406,-1.0719249,-1.4801114,-1.7086241,-1.1288561,-0.3404984,0.30316707,-0.15472117,-0.73887724,-0.0075523863
1.2304153,-1.6220822,-2.9612994,-2.9575906,-1.9577241,-0.4828029,0.36150655,-0.627234,0.17515163,0.37280032
0.9600443,-1.4646127,-2.3043604,-2.101246,-1.7734735,-0.33171898,0.6803228,0.1809012,-0.11146126,0.14807662
0.48044983,-1.3483539,-1.6846663,-2.0972168,-1.9396709,-1.0411736,0.26402012,-0.096856765,-0.28636423,0.4469864
0.64867914,-1.8799441,-2.5824704,-2.4416227,-1.7608614,-0.47207904,0.4973474,0.06966726,-0.06812535,0.38605908
1.400339,-1.5054833,-2.1106837,-2.4665098,-1.5992002,-0.3896707,0.386174,0.14917381,-0.23651798,0.6545155
0.21605061,-1.2609644,-1.8289452,-1.8026211,-1.2203981,-0.17701244,0.84196395,-0.30899033,-0.5568386,-0.08220815
1.2108737,-1.0132132,-1.9523394,-2.0320086,-1.9210519,-0.5225472,0.21234632,0.033339154,0.002805215,0.8987633
0.9525026,-0.76060313,-1.7602037,-2.0561514,-1.2039752,-0.5761814,0.42720747,0.12509994,0.20481418,0.5373266
0.8358238,-1.8099847,-2.9465024,-2.7570958,-1.4222482,-0.34540558,0.49793428,0.19585162,-0.5155547,0.057975397
0.9400342,-0.50897557,-1.119636,-2.2074368,-1.1508163,-0.3584015,0.223037,-0.39215413,-0.28471494,0.40058872
0.65676177,-1.4801369,-2.5523489,-2.391307,-1.1573454,-0.27315986,0.38162482,0.019568635,-0.0854974,0.8696683
0.7017899,-0.4691791,-1.8109883,-1.982276,-1.385607,-0.39852053,0.035602428,-0.18026687,0.008981013,1.3514143
1.6597369,-1.5251887,-3.1198165,-3.4351754,-2.2227507,-0.46107212,0.18893258,-0.41511628,-0.30546704,0.5721791
0.8398668,-1.1531515,-2.8192527,-2.606571,-1.702595,-0.49580675,0.47643298,0.022498826,0.35208192,0.75308114
1.0521615,-0.66083366,-2.0611515,-2.405619,-1.5880331,-0.4746772,0.5230493,0.053050265,-0.7620746,0.14885996
1.2405933,-1.769559,-3.142417,-3.5665426,-2.3282707,-0.1947385,0.73603123,-0.4804604,-0.58968323,1.0842267
0.95617974,-1.2633419,-2.180615,-2.4986997,-2.0554526,-0.35624486,0.97502947,0.044035587,0.05602258,0.8697858
0.541694,-0.64819765,-1.0815411,-1.9859337,-1.2256913,-0.12400266,0.07686226,-0.27961543,-0.27660224,0.2749407
0.7667492,-1.0124987,-2.1608639,-2.273093,-2.0413744,-0.32722583,0.4138794,-0.26116025,-0.075443886,0.6906762
1.3392761,-1.2931105,-2.388357,-2.5206733,-1.4738474,-0.16015175,0.80989945,0.3393132,-0.07305631,1.2903012
0.4827532,-1.0092782,-2.189024,-2.2683866,-1.61169,-0.637375,0.47954738,-0.20211151,-0.5405138,0.43121213
1.7601738,-1.4730419,-2.2105618,-2.695087,-1.2278235,0.03795644,0.5190623,0.091198824,-0.62505955,-0.12985404
0.42071468,-1.2394438,-1.9605435,-1.7209804,-1.4032934,-0.4058464,0.5863925,0.01662548,-0.07343006,0.29275712
0.7367099,-1.1996121,-1.8175275,-2.2324924,-1.8622186,-0.26661915,0.46223503,-0.38541496,-0.18070403,0.17631976
0.580877,-1.3732729,-2.056116,-2.5826104,-2.0458674,-0.087214336,0.15805416,-0.4970753,-0.46484664,0.025401333
1.2034644,-1.1858457,-2.4569461,-2.453451,-1.2532836,-0.019861009,0.2962946,-0.14348896,0.06625886,0.73551816
0.65357983,-1.0873624,-1.4712317,-1.339081,-1.1406282,0.0060810316,-0.12227435,-0.70181185,-0.347174,0.10664224
1.0850425,-1.8441725,-2.7932193,-2.8556123,-2.0570176,-0.37680313,0.27211756,0.19041355,0.3571768,0.5871599
1.4310287,-1.3244044,-2.466602,-2.3360386,-1.7499685,-0.222786,0.6628264,-0.35003394,-0.21560428,0.64359415
1.2187283,-1.1557153,-1.5834333,-2.7366867,-1.9857179,-0.29073942,0.7809992,0.14749753,-0.50575775,0.42563984
0.5122052,-1.5877619,-2.030517,-2.190663,-1.4662044,-0.013110087,0.61777395,-0.3713652,-0.1902211,0.12761503
0.66534394,-1.1150786,-1.607941,-2.3500855,-2.1488783,-0.6886917,0.32583362,-0.41963977,-0.39723518,0.4254439
0.5392323,-0.6810751,-1.4162017,-2.1865265,-1.0738611,-0.074175544,0.48440728,-0.108773544,-0.005462081,0.3295552
0.65373063,-1.2538017,-1.5372013,-1.5565432,-1.1340355,-0.17464533,0.5674427,-0.25693217,0.13710916,0.7902789
0.99609447,-1.3387245,-2.0947037,-2.3736541,-1.9057398,-0.7506534,0.39360082,-0.05258102,-0.5521076,0.50999653
0.7174892,-0.9379718,-2.208291,-3.1702597,-2.5565565,-1.073159,-0.12130421,-0.11440378,-0.12716866,0.51215947
0.25901273,-0.9586794,-1.251348,-1.5043035,-1.2938994,-0.19268109,0.36893785,-0.040855914,-0.30994204,0.34382802
-0.022725306,-1.3222706,-2.7289233,-2.5949745,-1.428638,-0.21224667,0.35554722,-0.39954048,-0.5585298,0.28351825
0.7483023,-0.99685127,-2.2535496,-2.5053918,-1.6138526,-0.54696316,0.8699343,-0.020384643,-0.13729903,0.38845026
0.96617246,-0.9736853,-2.0060465,-2.7587655,-1.4747787,-0.32906672,0.40721062,0.04049929,-0.15630281,0.87918097
1.0921396,-1.0659587,-1.7388897,-1.8753806,-1.1366705,0.120822705,0.26242122,-0.12771922,-0.05013376,0.9493294
0.9874132,-1.6961989,-2.1098342,-2.405948,-1.3458599,-0.2313927,0.31539348,0.06224238,-0.07488382,0.20045869
0.948488,-1.4656513,-1.8682609,-1.9662892,-1.2494202,-0.12579854,0.4743238,0.038229126,-0.12850755,0.57402986
1.2814561,-0.96830684,-1.6037061,-2.3184972,-1.2884318,-0.4699601,0.4577114,-0.041031137,0.028056167,0.44095364
0.6418437,-0.7270872,-1.5338941,-1.8637338,-1.2471251,-0.2941004,0.08054304,-0.15561974,-0.29932573,-0.11890096
1.0709469,-1.2319264,-2.2650135,-2.8561144,-1.9282018,-0.07413846,0.73610514,-0.07290296,-0.2786987,0.19584017
1.6092695,-1.1481196,-2.3708966,-2.0321844,-1.55694,-0.2765565,0.5535625,-0.006349311,0.12304513,0.64942604
0.9261762,-1.3493065,-2.2599094,-2.7701356,-1.9537929,-0.4849505,0.30530602,-0.5135081,-0.58734316,0.70532906
0.80154747,-1.2132585,-2.4793665,-3.007036,-2.426377,-0.42659286,0.45628121,0.33707282,-0.39161208,0.45410657
0.88289434,-0.765967,-2.1212194,-2.4554965,-2.0869956,-0.73509866,0.45509642,-0.7449611,-0.3792574,0.7435433
0.4561219,-0.7205026,-1.8717674,-1.7778544,-1.436555,-0.36523056,0.4475366,0.22418523,-0.066779464,0.78990334
0.6727405,-1.2618915,-2.562484,-2.2500927,-1.7527969,-0.57510847,0.3408568,-0.16619673,-0.07966894,0.18769
1.4296896,-0.95387775,-2.50687,-2.8851101,-1.5355992,-0.19857094,0.4175858,0.36541855,-0.13890193,0.50206643
0.6660041,-1.112635,-1.5563818,-1.8523182,-1.2693611,-0.4574103,-0.13236512,-0.26833487,-0.15891662,0.30248404
0.54930484,-0.7559779,-0.9896003,-1.5303886,-1.1181476,-0.10051607,0.31586063,0.19185643,-0.6746897,-0.17804393
0.84027904,-0.7818149,-1.65401,-2.3344057,-1.771535,-0.5286909,0.064242475,-0.16039185,0.12338915,0.9686438
0.77118874,-1.1862648,-2.2215064,-2.5297642,-1.3903365,-0.2524299,1.0400618,-0.20465854,0.00079316547,0.40891755
0.68125135,-1.9339795,-2.948385,-3.1023667,-2.133027,-0.34644318,0.58588845,-0.49786127,-0.25593504,0.34629118
0.50877917,-0.6886135,-2.1059272,-2.5525126,-1.8963662,-0.33359855,0.49553677,-0.43703327,-0.25298873,0.28509283
1.1127744,-1.4462547,-2.3570013,-2.1440067,-1.5359582,-0.36997157,0.22657242,0.099009104,-0.42990607,0.70203316
0.77332133,-1.6494608,-2.2348986,-2.547956,-1.9461759,-0.5562281,0.24540426,-0.022759164,-0.82625365,0.30260158
0.58533543,-0.961017,-1.3583124,-1.7035456,-0.7051631,-0.19526726,0.25735846,0.16509725,0.17021678,0.40733883
0.6818647,-0.97527117,-1.6341741,-2.2526917,-1.0306149,-0.1575185,0.05843338,-0.57602865,-0.9696576,0.6871332
1.159867,-1.5570458,-2.4144378,-2.3715267,-1.7190195,-0.065779425,0.77298325,-0.03979134,-0.14225645,0.5014294
0.76969486,-1.2127503,-2.7159467,-3.0118735,-1.9190861,-0.6858796,0.11913476,-0.48863432,0.072478555,0.1956132
0.63670677,-1.2906996,-2.351081,-2.8998425,-2.3559988,-0.73933625,0.70066595,0.091057405,0.1509829,1.0336779
0.4506876,-1.5011823,-1.7044431,-2.4001274,-1.377816,-0.3875584,0.3523538,0.36710474,-0.29304335,0.7326343
0.7779261,-0.7615429,-1.6232842,-2.203609,-1.6483946,-0.50953835,0.41232026,-0.18442352,0.31588167,0.22550742
1.0694422,-0.9021283,-1.9885951,-2.0150144,-1.2327524,-0.14730659,0.55308104,-0.07354488,0.026394343,0.761704
1.3126206,-0.86777043,-2.3696988,-2.530905,-1.8573171,-0.14604385,0.8026764,-0.045752123,0.33470294,0.81536335
0.13819036,-1.0332203,-1.927173,-2.0312085,-1.484858,-0.34746203,-0.08585714,-0.07256352,-0.08446832,0.6863343
1.4740468,-1.0767441,-2.2455032,-2.6881151,-1.5686631,-0.35230356,0.09819838,-0.408846,-0.45429468,0.63314444
0.6977426,-0.93045235,-2.429407,-2.678838,-1.8762177,-0.35801998,0.29424113,-0.23147719,-0.22606538,0.8004766
1.4491572,-1.4454123,-2.617811,-2.7582123,-1.3455281,-0.44039887,0.91637266,-0.67463225,-0.58820945,0.67064315
0.72010213,-0.40471032,-1.6520147,-1.6219736,-0.9733766,0.081433065,0.78665185,-0.08260024,-0.18888275,0.36489618
0.53632873,-1.0905603,-2.2367558,-3.1033893,-2.3998961,-0.8186707,0.12489084,0.4526067,0.06110139,0.7593767
0.6701172,-0.86550313,-2.1813667,-3.1877532,-1.6253624,-0.51389533,0.37607488,-0.15329242,-0.2531854,0.40420085
0.885773,-1.2890605,-2.6838427,-2.389013,-1.2771279,-0.16376996,0.4944351,-0.39618683,-0.07141962,0.30477196
0.23920746,-0.78997344,-1.6849413,-1.6144818,-0.8083304,-0.028384112,-0.05010873,-0.0723946,-0.36980224,0.62232256
1.1439583,-0.9864014,-1.6184182,-1.6923481,-1.2125878,0.16131711,0.09990719,-0.24761935,-0.0010896121,0.49479103
0.6454669,-0.89250743,-1.8881379,-2.8582194,-1.8215324,-0.08684852,0.5519817,-0.2276462,-0.25591674,0.27500606
0.9098346,-0.72602266,-1.503342,-1.7975931,-1.0343678,-0.48449174,0.2644817,-0.065658666,0.23159556,-0.15343717
0.99379265,-1.3334035,-2.61401,-2.6052277,-2.2187726,-0.94212234,0.26166046,-0.332299,-0.2413455,0.5887299
1.3124138,-1.6844838,-3.1728446,-3.1321096,-2.086471,-0.51956993,0.040785436,-0.6630189,-0.16184455,0.4696692
0.7316344,-0.76382834,-1.413344,-1.9077196,-0.90362304,-0.08967778,0.26052988,0.011900522,-0.21334195,0.16244364
1.0967865,-0.7309076,-1.8735007,-2.2007754,-1.2722639,-0.4074865,0.21109648,0.054207142,-0.10118317,1.2048793
0.8652783,-1.2320616,-2.2948945,-2.5931058,-1.4887762,-0.5440468,0.53875667,-0.3327266,-0.27177778,0.5977626
0.8594879,-0.78753823,-1.9133471,-2.7064207,-1.798498,-0.5381276,0.4554015,0.3497559,0.09265767,0.6288911
0.83065325,-1.5325248,-2.3737016,-2.304868,-1.4569887,-0.1670465,0.11023272,-0.32723358,-0.8089939,0.21477069
0.7279028,-0.5176357,-1.5387229,-2.0697105,-1.2752565,-0.2545821,0.58430505,-0.20639229,-0.07701222,0.6617563
1.1686679,-1.2977339,-2.0434525,-2.3751764,-1.9343952,-0.7846045,-0.13899511,-0.54062957,-0.81902874,0.023157429
1.0753833,-1.5187413,-1.7084935,-2.7579396,-1.6375321,-0.28413412,0.59644836,-0.26056647,-0.3603811,0.82205033
0.70756614,-1.355085,-2.2781217,-2.1268215,-1.7095844,-0.45970735,0.65765953,-0.51302963,-0.26790395,0.7910645
0.7708103,-1.0596533,-1.9828695,-1.6179727,-0.91884446,-0.453261,-0.0019545213,-0.031429134,-0.39120772,0.27169007
1.1569477,-1.7768708,-2.6837833,-2.1701047,-1.7031391,-0.28786173,0.77875286,0.07397874,-0.3329363,0.032382045
1.1841311,-1.0544797,-2.4490018,-2.7016888,-1.9096845,-0.54192024,-0.037784733,-0.33396542,-0.4304006,0.6614867
1.157508,-1.2353313,-1.6434484,-1.8265874,-1.6940004,-0.31562403,0.7648828,-0.038021054,-0.34297267,0.13446148
0.9552012,-0.42405233,-1.8819435,-2.1664007,-0.8034858,0.1552425,0.70705086,-0.06848216,-0.17170118,0.50533456
0.8237136,-1.5581808,-2.520063,-2.8849401,-2.117811,-0.89555115,0.36968383,-0.05848101,-0.2218939,0.61040294
0.8611905,-1.6844836,-2.079895,-2.708067,-1.6853241,-0.57187086,-0.03502851,0.24006487,-0.023655543,0.5567482
0.36031425,-0.88448364,-1.2372731,-1.9788401,-1.6996349,-0.48304802,0.16969779,-0.6627335,-0.8369157,0.094657846
1.1880333,-1.1785378,-2.6486795,-2.106567,-1.617759,-0.090487115,0.7313867,-0.0719426,0.067561194,0.79555964
0.13647741,-0.95341414,-1.6914824,-1.7164716,-1.2806288,-0.63946474,0.4249275,-0.0014667173,-0.24701682,0.16791816
0.5788759,-1.3687352,-2.54547,-2.7469587,-2.058315,-0.51311374,0.42562023,-0.2698425,-0.68618727,0.16558893
0.7594499,-1.4725424,-1.9691492,-3.006373,-2.0222769,0.038039777,0.5712224,-0.56941134,0.17420058,0.8978726
0.8529929,-0.7748746,-1.617451,-1.9971392,-1.1626204,-0.2693632,0.07705008,-0.20343575,0.1067299,0.4239551
0.60309947,-1.2035936,-2.188344,-2.565445,-1.8211179,-0.7595567,0.6153811,-0.10725208,-0.42251077,0.20766704
0.76084673,-0.9706251,-1.3169787,-1.8782179,-1.3142712,-0.48309347,0.3947958,-0.02539152,-0.28697807,0.43728098
0.58776414,-1.1253134,-2.1378896,-2.5980728,-1.9921685,-0.36190423,0.32177085,0.22368978,0.14633866,0.8118123
0.6935871,-1.4169369,-1.498204,-2.095789,-1.1524472,0.03013582,0.3573242,0.23265122,-0.043013707,0.10449343
1.0989715,-1.4552902,-2.0074039,-2.2856457,-1.4909377,-0.3927241,0.6900466,0.46196604,-0.11318253,0.39085698
0.92613876,-1.4794782,-2.5347133,-2.1683486,-1.0861101,0.6892478,0.58508456,-0.14224495,-0.18693663,0.40423515
1.1037922,-1.2364233,-1.6503737,-2.0528305,-1.4544874,-0.37226608,0.5758183,0.05154924,-0.094529554,0.8766198
0.5910944,-1.576708,-2.2194629,-2.3274684,-1.9582018,-0.2264965,0.053324185,-0.38029772,-0.18635905,0.58881485
0.955047,-1.6062961,-3.1109934,-3.295198,-2.02139,-0.94768184,0.52015156,-0.13171394,-0.23342086,0.2618081
0.57300496,-0.84531075,-2.3103943,-2.4118714,-1.2505455,-0.521559,0.16298874,-0.22089386,-0.5594626,-0.41650304
1.0145845,-1.1887273,-2.495827,-2.9335282,-2.5024521,-0.6796881,1.2144511,-0.026936486,0.18088296,1.0007613
1.1533309,-1.2010727,-2.2359138,-2.588492,-1.9403914,-0.5337848,0.06683847,-0.1669901,-0.5205342,0.62359446
0.2404127,-0.8831836,-1.904066,-2.5136404,-1.5923626,-0.7744894,-0.24308398,-0.058677487,-0.13071638,0.020386817
1.1910977,-1.3695364,-1.9429445,-2.516457,-1.3499908,-0.12291877,-0.12092844,-0.25345558,-0.2740684,0.5537134
0.88519126,-1.353888,-2.53158,-2.8418667,-1.8665124,-0.5374899,0.9566129,0.41095152,-0.14952123,0.42351824
0.76852304,-1.042506,-2.0833457,-2.8561335,-1.8568705,-0.37439823,0.4433651,-0.30308732,-0.57584125,1.0129018
1.1171385,-1.1125807,-2.3103092,-2.467735,-1.26355,0.5003864,0.7783797,-0.67404515,0.18545526,0.9222686
0.33153132,-0.9343784,-2.060393,-2.1242495,-1.6809158,-0.6169943,0.2347979,-0.25352386,-0.44749698,0.20166032
1.329137,-0.8174284,-2.4807289,-2.8039746,-1.7686074,-0.53228825,0.34925923,0.22569935,0.5616692,0.8569557
0.4942602,-0.78237516,-1.6057098,-1.7183131,-1.0793964,-0.41600126,0.21242909,-0.5340389,-0.21271862,0.45899066
0.3151483,-0.23410909,-1.5789939,-1.8378881,-1.3814032,-0.42036745,0.3719998,-0.08391068,-0.74055195,0.9017351
1.1494229,-1.5145624,-2.502122,-2.2555437,-2.1398063,-0.20414262,0.81129485,-0.2651621,-0.3653741,0.8568256
1.0066583,-1.2673352,-2.244902,-2.26426,-1.1411669,-0.13648392,0.5939755,0.36630085,-0.04808205,-0.008552615
0.20511809,-0.7306489,-1.4976062,-1.755239,-1.2886155,-0.13822185,0.3829267,0.16480215,-0.38397777,-0.09639584
0.5953135,-1.116698,-2.1508925,-1.8806932,-1.4698766,-0.30703562,0.7461082,0.03213185,-0.41276747,0.7313056
1.1375406,-0.92094845,-1.7797271,-2.1485045,-1.3386843,-0.42534235,0.5449669,0.3810879,0.12821238,0.066471905
0.8013587,-1.0706484,-2.0739706,-2.79109,-1.6857874,-0.13926429,0.5789738,-0.35550028,-0.5455845,0.68063897
0.57185435,-0.7468741,-2.4763665,-2.286816,-1.314497,-0.018783793,0.45652625,-0.62952334,-0.38662216,0.32344317
0.6286227,-0.6662116,-1.7148318,-1.8541378,-1.2071735,-0.26846343,0.26717973,-0.367442,0.13991779,0.5274102
0.6573256,-1.6489571,-2.3119853,-1.9561617,-1.5575144,-0.16411,0.51309335,-0.3680349,-0.13334258,0.116877615
0.04079289,-1.465809,-2.3978205,-2.4928439,-1.942107,-0.49850786,0.083785735,-0.13558628,-0.4505288,0.18829393
0.2946648,-1.4289395,-1.9755639,-2.4787705,-1.9025772,-0.5438894,-0.3897859,-0.32303077,0.1751247,0.9337629
1.0584741,-0.8435264,-1.7373812,-2.313305,-1.7944934,-0.36203125,0.5436689,-0.23099037,-0.048121326,0.73219186
0.7450368,-1.6533942,-2.0265403,-1.5989476,-1.4445235,-0.31460682,0.22932915,-0.3316504,-0.7219536,-0.14990996
0.92913973,-0.92908007,-1.6774471,-1.7482122,-1.5125418,-0.3891089,0.32454553,-0.41315907,-0.77735007,0.22613268
0.40981412,-1.0183576,-1.7985466,-2.4210806,-1.7682217,-0.49116254,0.52921045,-0.18249807,-0.606786,1.0203481
1.0220009,-1.0517027,-2.3529582,-2.4103677,-1.7962371,-0.37862644,0.7421568,-0.09738185,-0.5409497,0.59473306
0.7793148,-1.0769795,-1.9986959,-2.39528,-1.8565443,-0.6346708,0.017305471,-0.253539,0.21633452,0.93781227
0.40726462,-0.8497906,-1.6481178,-2.1119988,-1.297425,-0.15173323,0.91744256,-0.18849115,-0.60204375,0.42423362
0.70142573,-1.408893,-1.6895117,-2.2833266,-1.36848,-0.48481515,0.58209324,0.008599601,-0.07979399,0.17296377
0.92777824,-1.7498857,-2.573467,-2.6597538,-1.5828983,-0.52893203,0.43576849,0.15971372,-0.26395705,0.3677513
1.2078767,-1.562401,-3.076314,-3.0708046,-1.4451468,-0.0059023676,0.67830586,0.14451458,-0.07498794,0.6845549
1.0061489,-1.0780817,-1.7996372,-1.7463831,-1.4275172,-0.69503766,0.7541218,0.35719797,-0.04060279,0.5066038
0.20526613,-0.9859643,-2.0793786,-2.564082,-1.9107065,-0.62313706,-0.45235774,-1.0027654,0.1656577,0.37532243
0.8210737,-1.2317672,-2.3409054,-2.224802,-1.5276238,-0.45204797,0.3097441,-0.06611653,-0.2068736,1.2274088
0.78967124,-1.3270404,-2.3451056,-2.5830116,-1.4814249,-0.3181901,0.42238748,-0.03825655,0.10215403,0.574536
1.4588484,-0.921345,-2.53168,-3.1267648,-1.7657516,-0.6077254,0.48359734,0.38418803,0.27795872,0.414285
0.9187689,-1.0750442,-1.5128163,-1.8325701,-1.2134705,-0.4782423,0.0034454013,-0.080792435,-0.10946079,0.59177184
1.1757482,-1.1228192,-1.8202859,-2.0565,-0.72597134,0.2042572,0.6928657,-0.3918343,-0.31962064,0.3540007
0.9323653,-0.94265556,-1.4766895,-2.3360202,-1.6661135,-0.5080786,0.5945747,0.3919712,-0.23156278,0.4887578
0.70926183,-1.2782904,-2.2347667,-2.545424,-1.7791687,-0.50666755,0.7251858,-0.35691693,-1.1934136,0.18824783
0.46485803,-0.42849723,-1.2530378,-1.6211449,-1.0443561,-0.121632405,0.18054791,0.014994416,0.022651311,0.29317588
0.4915148,-0.3816272,-2.1041186,-2.0611403,-1.7830559,-1.0485735,0.37674996,-0.46727598,-0.46755844,0.90710616
1.3477842,-0.5936626,-2.2516856,-2.888975,-2.1745179,-0.5085786,0.2910786,0.089258105,-0.060905147,0.30997625
0.55431247,-1.574941,-2.324168,-2.4078956,-1.6756396,-0.2014682,0.6887851,-0.1318003,-0.1568952,0.70263577
1.0368578,-1.1043245,-2.300405,-2.8092318,-1.4405242,0.06997945,0.92134976,-0.03175051,-0.14395963,0.59347737
0.94930434,-1.0954276,-1.9734722,-2.494992,-1.4166851,0.053877264,0.5683407,-0.26479757,-0.035303418,0.5836513
1.0625107,-1.9922764,-3.5185769,-3.4814367,-2.042379,-0.47948736,0.76337147,0.35812262,0.4296079,0.72651815
1.3332992,-1.1166948,-2.0909584,-2.5664115,-0.9587718,0.20927373,0.5691682,-0.4620463,-0.6533043,0.6645055
